28 October 2013	NSA 'monitored 60m Spanish calls in a month'	http://www.bbc.co.uk/news/world-us-canada-24699733
27 October 2013	US bugged Merkel's phone from 2002 until 2013, report claims	http://www.bbc.co.uk/news/world-europe-24690055
26 October 2013	NSA spying allegations: Are US allies really shocked?	http://www.bbc.co.uk/news/world-europe-24676392
26 October 2013	David Cameron's phone 'not monitored' by US	http://www.bbc.co.uk/news/uk-politics-24668861
26 October 2013	Newspaper review: Papers suggest questions over HS2	http://www.bbc.co.uk/news/uk-24681907
26 October 2013	Top German spy chiefs to go to Washington for talks	http://www.bbc.co.uk/news/world-europe-24680064
25 October 2013	EU says distrust of US on spying may harm terror fight	http://www.bbc.co.uk/news/world-europe-24668286
25 October 2013	US spies on 'the entire globe', experts say	http://www.bbc.co.uk/news/magazine-24627187
25 October 2013	Italy data 'targeted in UK-US spy operation'	http://www.bbc.co.uk/news/world-europe-24670642
25 October 2013	Ex-NSA chief Hayden's off-record interview reaches Twitter	http://www.bbc.co.uk/news/24668428
25 October 2013	Edward Snowden: Leaks that exposed US spy programme	http://www.bbc.co.uk/news/world-us-canada-23123964
25 October 2013	European leaders call for talks to settle US spy row	http://www.bbc.co.uk/news/world-europe-24665554
25 October 2013	Newspaper review: Papers consider US spying claims	http://www.bbc.co.uk/news/uk-24665969
24 October 2013	Spying row: Merkel urges US to restore trust at EU summit	http://www.bbc.co.uk/news/world-europe-24647602
24 October 2013	The Snowden effect on US diplomacy	http://www.bbc.co.uk/news/world-us-canada-24664045
24 October 2013	US ambassador to Germany summoned in Merkel mobile row	http://www.bbc.co.uk/news/world-europe-24651975
24 October 2013	MEPs vote to suspend US data sharing	http://www.bbc.co.uk/news/technology-24652419
23 October 2013	Merkel calls Obama about 'US spying on her phone'	http://www.bbc.co.uk/news/world-us-canada-24647268
23 October 2013	James Clapper: Reports US tapped French phones 'false'	http://www.bbc.co.uk/news/world-us-canada-24633108
22 October 2013	US National Security Agency 'spied on French diplomats'	http://www.bbc.co.uk/news/world-europe-24628947
22 October 2013	Critics condemn new EU data-protection legislation	http://www.bbc.co.uk/news/technology-24622919
22 October 2013	French President Hollande berates US over spying claims	http://www.bbc.co.uk/news/world-europe-24617904
22 October 2013	UK cyber defence unit 'may include convicted hackers'	http://www.bbc.co.uk/news/technology-24613376
22 October 2013	Drones kill rescuers in 'double tap', say activists	http://www.bbc.co.uk/news/world-us-canada-24557333
21 October 2013	Snowden leaks: France summons US envoy over spying claims	http://www.bbc.co.uk/news/world-europe-24607880
21 October 2013	Mexico strongly condemns alleged US electronic spying	http://www.bbc.co.uk/news/world-latin-america-24605390
18 October 2013	Edward Snowden 'took no secret files to Russia'	http://www.bbc.co.uk/news/world-us-canada-24577758
17 October 2013	Snowden reporter to join eBay's Omidyar in new project	http://www.bbc.co.uk/news/world-us-canada-24563445
17 October 2013	UK spy agencies inquiry to take public evidence	http://www.bbc.co.uk/news/uk-24560026
17 October 2013	Is Brazil the target of industrial espionage?	http://www.bbc.co.uk/news/world-latin-america-24461679
16 October 2013	David Cameron criticises the Guardian for publishing Snowden data	http://www.bbc.co.uk/news/uk-politics-24555955
16 October 2013	NSA leaks journalist Glenn Greenwald leaves the Guardian	http://www.bbc.co.uk/news/world-us-canada-24545344
15 October 2013	Snowden leak alleges NSA snooping on web contact lists	http://www.bbc.co.uk/news/technology-24533693
11 October 2013	John McAfee: Addict, coder, runaway	http://www.bbc.co.uk/news/technology-24441931
11 October 2013	Ecuador abortion: President Correa threatens to resign	http://www.bbc.co.uk/news/world-latin-america-24499248
11 October 2013	Miranda detention powers unlawful, say MPs and peers	http://www.bbc.co.uk/news/uk-politics-24495712
11 October 2013	Clegg and Cable disagree on Guardian Snowden leaks	http://www.bbc.co.uk/news/uk-24493062
11 October 2013	Snowden leaks: Rifkind's spy scrutiny role questioned	http://www.bbc.co.uk/news/uk-politics-24491443
11 October 2013	Snowden leaks 'worst ever loss to British intelligence'	http://www.bbc.co.uk/news/uk-24486649
10 October 2013	Snowden father 'meets son in Russia'	http://www.bbc.co.uk/news/world-europe-24470942
10 October 2013	Edward Snowden leaks damaging, says Nick Clegg	http://www.bbc.co.uk/news/uk-24476047
10 October 2013	NSA deputy Chris Inglis pledges 'more transparency'	http://www.bbc.co.uk/news/world-us-canada-24470450
10 October 2013	Malala Yousafzai wins EU's Sakharov human rights prize	http://www.bbc.co.uk/news/world-europe-24475305
9 October 2013	Guardian to publish more Snowden intelligence revelations	http://www.bbc.co.uk/news/uk-24464286
9 October 2013	MI5 chief Andrew Parker warns of Islamist threat to UK	http://www.bbc.co.uk/news/uk-24454596
8 October 2013	United States profile - Timeline	http://www.bbc.co.uk/news/world-us-canada-16759233
8 October 2013	Power surges 'cripple NSA data centre'	http://www.bbc.co.uk/news/technology-24443266
